rep	case	h2	pheno	envs	test	Qx	P.Chi	P.EN	P.Chi_Lat	P.EN_Lat	P.Chi_Long	P.EN_Long	type
A69	C1	h2-0	DIAG	env-1.0	PS	10483.3508942895	0.375641852412855	0.422	0	0	0	0	nc
A69	C1	h2-0	DIAG	env-1.0	PS	1448.88848458173	0.0160217065327936	0.032	4.41669794249165e-158	0	1.66880539513045e-308	0	c-Tm
A69	C1	h2-0	DIAG	env-1.0	PS	1448.88848458173	0.0160217065327936	0.032	4.41669794249165e-158	0	1.66880539513045e-308	0	c.p-Tm
A69	C1	h2-0	DIAG	env-1.0	PS	7448.03691398737	0.939832161476157	0.94	0	0	0	0	nc-Tm
A69	C1	h2-0	DIAG	env-1.0	PS	1767.01687567784	0.00511793819340588	0.008	6.76940095546531e-123	0	0	0	c-ID
A69	C1	h2-0	DIAG	env-1.0	PS	1767.01687567784	0.00511793819340588	0.009	6.76940095546531e-123	0	0	0	c.p-ID
A69	C1	h2-0	DIAG	env-1.0	PS	10109.1065917532	0.583026664649531	0.628	0	0	0	0	nc-ID
A70	C1	h2-0	DIAG	env-1.0	PS	1463.72724900277	0.744378680104725	0.699	0	0	1.66880539388115e-308	0	c
A70	C1	h2-0	DIAG	env-1.0	PS	1463.72724900277	0.744378680104725	0.675	0	0	1.66880539388115e-308	0	c.p
A70	C1	h2-0	DIAG	env-1.0	PS	6605.21372359164	0.0962422419779305	0.103	0	0	0	0	nc
A70	C1	h2-0	DIAG	env-1.0	PS	955.31954371585	0.854989432418892	0.832	0	0	9.25569771106628e-210	0	c-Tm
A70	C1	h2-0	DIAG	env-1.0	PS	955.31954371585	0.854989432418892	0.831	0	0	9.25569771106628e-210	0	c.p-Tm
A70	C1	h2-0	DIAG	env-1.0	PS	3994.58975496507	0.925270305149347	0.93	0	0	0	0	nc-Tm
A70	C1	h2-0	DIAG	env-1.0	PS	1347.89632526876	0.825898571279474	0.801	0	0	4.41389593384652e-295	0	c-ID
A70	C1	h2-0	DIAG	env-1.0	PS	1347.89632526876	0.825898571279474	0.78	0	0	4.41389593384652e-295	0	c.p-ID
A70	C1	h2-0	DIAG	env-1.0	PS	6213.65127052117	0.122912738718371	0.139	0	0	0	0	nc-ID
A71	C1	h2-0	DIAG	env-1.0	PS	1216.12916729219	0.337293618573249	0.301	0	0	1.90546295519987e-266	0	c
A71	C1	h2-0	DIAG	env-1.0	PS	1216.12916729219	0.337293618573249	0.282	0	0	1.90546295519987e-266	0	c.p
A71	C1	h2-0	DIAG	env-1.0	PS	18242.5173462499	0.653867604591815	0.66	0	0	0	0	nc
A71	C1	h2-0	DIAG	env-1.0	PS	1729.03048311381	0.133579417653911	0.074	0	0	0	0	c-Tm
A71	C1	h2-0	DIAG	env-1.0	PS	1729.03048311381	0.133579417653911	0.087	0	0	0	0	c.p-Tm
A71	C1	h2-0	DIAG	env-1.0	PS	24422.8409632368	0.0372447963155701	0.053	0	0	0	0	nc-Tm
A71	C1	h2-0	DIAG	env-1.0	PS	1132.02804730859	0.404692447198064	0.359	0	0	3.61294637578568e-248	0	c-ID
A71	C1	h2-0	DIAG	env-1.0	PS	1132.02804730859	0.404692447198064	0.35	0	0	3.61294637578568e-248	0	c.p-ID
A71	C1	h2-0	DIAG	env-1.0	PS	17274.3082984297	0.862136899328204	0.872	0	0	0	0	nc-ID
A72	C1	h2-0	DIAG	env-1.0	PS	377.059398267161	0.0701438960211495	0.054	2.70497838802544e-127	0	5.43479182124659e-84	0	c
A72	C1	h2-0	DIAG	env-1.0	PS	377.059398267161	0.0701438960211495	0.053	2.70497838802544e-127	0	5.43479182124659e-84	0	c.p
A72	C1	h2-0	DIAG	env-1.0	PS	14846.2322395652	0.330632241007306	0.269	0	0	0	0	nc
A72	C1	h2-0	DIAG	env-1.0	PS	268.419183344005	0.129932069820709	0.101	4.31619021890899e-190	0	2.50867864552173e-60	0	c-Tm
A72	C1	h2-0	DIAG	env-1.0	PS	268.419183344005	0.129932069820709	0.083	4.31619021890899e-190	0	2.50867864552173e-60	0	c.p-Tm
A72	C1	h2-0	DIAG	env-1.0	PS	12737.7445547819	0.725858149065683	0.694	0	0	0	0	nc-Tm
A72	C1	h2-0	DIAG	env-1.0	PS	324.400845604266	0.0877928059300315	0.076	1.03111444332029e-143	0	1.59338928438888e-72	0	c-ID
A72	C1	h2-0	DIAG	env-1.0	PS	324.400845604266	0.0877928059300315	0.073	1.03111444332029e-143	0	1.59338928438888e-72	0	c.p-ID
A72	C1	h2-0	DIAG	env-1.0	PS	13696.3059362479	0.50741376176877	0.463	0	0	0	0	nc-ID
A73	C1	h2-0	DIAG	env-1.0	PS	1482.81791075378	0.0895764481388881	0.102	0	0	0	0	c
A73	C1	h2-0	DIAG	env-1.0	PS	1482.81791075378	0.0895764481388881	0.092	0	0	0	0	c.p
A73	C1	h2-0	DIAG	env-1.0	PS	9968.37603129651	0.0684148790241465	0.041	0	0	0	0	nc
A73	C1	h2-0	DIAG	env-1.0	PS	1208.76686612411	0.147595945014126	0.166	0	0	7.5861304813109e-265	0	c-Tm
A73	C1	h2-0	DIAG	env-1.0	PS	1208.76686612411	0.147595945014126	0.16	0	0	7.5861304813109e-265	0	c.p-Tm
A73	C1	h2-0	DIAG	env-1.0	PS	7404.16253131569	0.151936727167999	0.083	0	0	0	0	nc-Tm
A73	C1	h2-0	DIAG	env-1.0	PS	1345.06802764658	0.116256127534129	0.105	0	0	1.81733319638287e-294	0	c-ID
A73	C1	h2-0	DIAG	env-1.0	PS	1345.06802764658	0.116256127534129	0.127	0	0	1.81733319638287e-294	0	c.p-ID
A73	C1	h2-0	DIAG	env-1.0	PS	9696.38405692035	0.0846545932924263	0.045	0	0	0	0	nc-ID
A74	C1	h2-0	DIAG	env-1.0	PS	2709.8376095317	0.96911744661119	0.974	3.561566643464e-229	0	0	0	c
A74	C1	h2-0	DIAG	env-1.0	PS	2709.8376095317	0.96911744661119	0.981	3.561566643464e-229	0	0	0	c.p
A74	C1	h2-0	DIAG	env-1.0	PS	10132.8834332709	0.000296500074382683	0	0	0	0	0	nc
A74	C1	h2-0	DIAG	env-1.0	PS	2602.59358734779	0.960730613936054	0.975	7.66732807851472e-243	0	0	0	c-Tm
A74	C1	h2-0	DIAG	env-1.0	PS	2602.59358734779	0.960730613936054	0.968	7.66732807851472e-243	0	0	0	c.p-Tm
A74	C1	h2-0	DIAG	env-1.0	PS	8233.38073284709	0.000563105466494117	0	0	0	0	0	nc-Tm
A74	C1	h2-0	DIAG	env-1.0	PS	2517.53194806958	0.905684173318918	0.923	6.57104440586372e-248	0	0	0	c-ID
A74	C1	h2-0	DIAG	env-1.0	PS	2517.53194806958	0.905684173318918	0.919	6.57104440586372e-248	0	0	0	c.p-ID
A74	C1	h2-0	DIAG	env-1.0	PS	9186.02419637153	0.000522632281206573	0.001	0	0	0	0	nc-ID
A75	C1	h2-0	DIAG	env-1.0	PS	1601.34595153787	0.794601211931816	0.795	0	0	0	0	c
A75	C1	h2-0	DIAG	env-1.0	PS	1601.34595153787	0.794601211931816	0.75	0	0	0	0	c.p
A75	C1	h2-0	DIAG	env-1.0	PS	15331.3933347748	0.543978271874509	0.512	0	0	0	0	nc
A75	C1	h2-0	DIAG	env-1.0	PS	1246.77006554077	0.94219677778895	0.945	0	0	4.17849036463438e-273	0	c-Tm
A75	C1	h2-0	DIAG	env-1.0	PS	1246.77006554077	0.94219677778895	0.943	0	0	4.17849036463438e-273	0	c.p-Tm
A75	C1	h2-0	DIAG	env-1.0	PS	13198.5901473967	0.798147456428098	0.781	0	0	0	0	nc-Tm
A75	C1	h2-0	DIAG	env-1.0	PS	1445.34509573757	0.905195792282257	0.9	0	0	1.66880540124069e-308	0	c-ID
A75	C1	h2-0	DIAG	env-1.0	PS	1445.34509573757	0.905195792282257	0.896	0	0	1.66880540124069e-308	0	c.p-ID
A75	C1	h2-0	DIAG	env-1.0	PS	14779.0410815884	0.780456596312618	0.755	0	0	0	0	nc-ID
A76	C1	h2-0	DIAG	env-1.0	PS	1640.97943791788	0.753748876218303	0.77	3.4819610228236e-239	0	0	0	c
A76	C1	h2-0	DIAG	env-1.0	PS	1640.97943791788	0.753748876218303	0.749	3.4819610228236e-239	0	0	0	c.p
A76	C1	h2-0	DIAG	env-1.0	PS	14994.1697004581	0.0970105958069269	0.092	0	0	0	0	nc
A76	C1	h2-0	DIAG	env-1.0	PS	1492.91924643327	0.618051562779229	0.619	7.36949886774423e-288	0	0	0	c-Tm
A76	C1	h2-0	DIAG	env-1.0	PS	1492.91924643327	0.618051562779229	0.639	7.36949886774423e-288	0	0	0	c.p-Tm
A76	C1	h2-0	DIAG	env-1.0	PS	11423.18915279	0.565262236888289	0.532	0	0	0	0	nc-Tm
A76	C1	h2-0	DIAG	env-1.0	PS	1548.25343474541	0.672394314986679	0.682	9.25335305406255e-257	0	0	0	c-ID
A76	C1	h2-0	DIAG	env-1.0	PS	1548.25343474541	0.672394314986679	0.679	9.25335305406255e-257	0	0	0	c.p-ID
A76	C1	h2-0	DIAG	env-1.0	PS	13973.7859419862	0.216284040001765	0.223	0	0	0	0	nc-ID
A77	C1	h2-0	DIAG	env-1.0	PS	2987.66625790801	0.201075735103414	0.199	0	0	0	0	c
A77	C1	h2-0	DIAG	env-1.0	PS	2987.66625790801	0.201075735103414	0.192	0	0	0	0	c.p
A77	C1	h2-0	DIAG	env-1.0	PS	9121.71749421825	0.0150560886631448	0.009	0	0	0	0	nc
A77	C1	h2-0	DIAG	env-1.0	PS	2010.96226175755	0.677476081031743	0.674	0	0	0	0	c-Tm
A77	C1	h2-0	DIAG	env-1.0	PS	2010.96226175755	0.677476081031743	0.686	0	0	0	0	c.p-Tm
A77	C1	h2-0	DIAG	env-1.0	PS	5248.68741608896	0.949684696766526	0.948	0	0	0	0	nc-Tm
A77	C1	h2-0	DIAG	env-1.0	PS	2850.91763045447	0.2550740282873	0.263	0	0	0	0	c-ID
A77	C1	h2-0	DIAG	env-1.0	PS	2850.91763045447	0.2550740282873	0.258	0	0	0	0	c.p-ID
A77	C1	h2-0	DIAG	env-1.0	PS	8066.14017729776	0.0573391910118922	0.058	0	0	0	0	nc-ID
A78	C1	h2-0	DIAG	env-1.0	PS	1071.55854325747	0.891343385802712	0.898	0	0	5.01818389483237e-235	0	c
A78	C1	h2-0	DIAG	env-1.0	PS	1071.55854325747	0.891343385802712	0.893	0	0	5.01818389483237e-235	0	c.p
A78	C1	h2-0	DIAG	env-1.0	PS	11244.9944510343	0.00603960726047943	0.009	0	0	0	0	nc
A78	C1	h2-0	DIAG	env-1.0	PS	701.461469249194	0.45460222087495	0.514	0	0	1.4384624618367e-154	0	c-Tm
A78	C1	h2-0	DIAG	env-1.0	PS	701.461469249194	0.45460222087495	0.492	0	0	1.4384624618367e-154	0	c.p-Tm
A78	C1	h2-0	DIAG	env-1.0	PS	7618.73198915723	0.47598358409669	0.432	0	0	0	0	nc-Tm
A78	C1	h2-0	DIAG	env-1.0	PS	986.559352907286	0.798297329638473	0.789	0	0	1.49898688228187e-216	0	c-ID
A78	C1	h2-0	DIAG	env-1.0	PS	986.559352907286	0.798297329638473	0.807	0	0	1.49898688228187e-216	0	c.p-ID
A78	C1	h2-0	DIAG	env-1.0	PS	10248.4316645381	0.0179982525801569	0.02	0	0	0	0	nc-ID
A79	C1	h2-0	DIAG	env-1.0	PS	2839.3455830222	0.977792891026858	0.983	3.09442342120122e-243	0	0	0	c
A79	C1	h2-0	DIAG	env-1.0	PS	2839.3455830222	0.977792891026858	0.977	3.09442342120122e-243	0	0	0	c.p
A79	C1	h2-0	DIAG	env-1.0	PS	10833.152879433	0.700541982857977	0.715	0	0	0	0	nc
A79	C1	h2-0	DIAG	env-1.0	PS	2898.11416514622	0.980338924195069	0.991	1.46421037845031e-234	0	0	0	c-Tm
A79	C1	h2-0	DIAG	env-1.0	PS	2898.11416514622	0.980338924195069	0.982	1.46421037845031e-234	0	0	0	c.p-Tm
A79	C1	h2-0	DIAG	env-1.0	PS	11237.8217271516	0.650776450588688	0.686	0	0	0	0	nc-Tm
A79	C1	h2-0	DIAG	env-1.0	PS	2687.46721385161	0.851365989769308	0.866	6.91103586737345e-274	0	0	0	c-ID
A79	C1	h2-0	DIAG	env-1.0	PS	2687.46721385161	0.851365989769308	0.857	6.91103586737345e-274	0	0	0	c.p-ID
A79	C1	h2-0	DIAG	env-1.0	PS	10373.3204541689	0.924036064053637	0.914	0	0	0	0	nc-ID
A80	C1	h2-0	DIAG	env-1.0	PS	1457.24592745016	0.208715194547951	0.251	1.16411314723412e-236	0	1.6688053938995e-308	0	c
A80	C1	h2-0	DIAG	env-1.0	PS	1457.24592745016	0.208715194547951	0.298	1.16411314723412e-236	0	1.6688053938995e-308	0	c.p
A80	C1	h2-0	DIAG	env-1.0	PS	8464.26304467108	0.0965543098271163	0.076	0	0	0	0	nc
A80	C1	h2-0	DIAG	env-1.0	PS	1094.89835211419	0.424873598889088	0.475	0	0	4.24327447788252e-240	0	c-Tm
A80	C1	h2-0	DIAG	env-1.0	PS	1094.89835211419	0.424873598889088	0.47	0	0	4.24327447788252e-240	0	c.p-Tm
A80	C1	h2-0	DIAG	env-1.0	PS	5475.29030356802	0.791390621620176	0.783	0	0	0	0	nc-Tm
A80	C1	h2-0	DIAG	env-1.0	PS	1335.76347462016	0.250926936016357	0.31	9.58573803139908e-254	0	1.91160289615064e-292	0	c-ID
A80	C1	h2-0	DIAG	env-1.0	PS	1335.76347462016	0.250926936016357	0.321	9.58573803139908e-254	0	1.91160289615064e-292	0	c.p-ID
A80	C1	h2-0	DIAG	env-1.0	PS	8098.41661654625	0.165991275779966	0.148	0	0	0	0	nc-ID
A81	C1	h2-0	DIAG	env-1.0	PS	1427.04689099869	0.58090847623219	0.552	1.34311014993212e-28	0	1.66887506648717e-308	0	c
A81	C1	h2-0	DIAG	env-1.0	PS	1427.04689099869	0.58090847623219	0.585	1.34311014993212e-28	0	1.66887506648717e-308	0	c.p
A81	C1	h2-0	DIAG	env-1.0	PS	11975.9472105916	0.0990542723670561	0.101	0	0	0	0	nc
A81	C1	h2-0	DIAG	env-1.0	PS	938.87710797811	0.93455250307454	0.925	3.3510171373231e-90	0	3.47216818726697e-206	0	c-Tm
A81	C1	h2-0	DIAG	env-1.0	PS	938.87710797811	0.93455250307454	0.928	3.3510171373231e-90	0	3.47216818726697e-206	0	c.p-Tm
A81	C1	h2-0	DIAG	env-1.0	PS	8216.2734646819	0.910446240486022	0.915	0	0	0	0	nc-Tm
A81	C1	h2-0	DIAG	env-1.0	PS	1325.30570280863	0.676070210506186	0.653	3.81077534581309e-39	0	3.58078435872872e-290	0	c-ID
A81	C1	h2-0	DIAG	env-1.0	PS	1325.30570280863	0.676070210506186	0.663	3.81077534581309e-39	0	3.58078435872872e-290	0	c.p-ID
A81	C1	h2-0	DIAG	env-1.0	PS	12338.0600395199	0.221986677474579	0.234	0	0	0	0	nc-ID
A82	C1	h2-0	DIAG	env-1.0	PS	2355.70909021804	0.527938787336849	0.473	0	0	0	0	c
A82	C1	h2-0	DIAG	env-1.0	PS	2355.70909021804	0.527938787336849	0.516	0	0	0	0	c.p
A82	C1	h2-0	DIAG	env-1.0	PS	14286.1309117003	0.208514398268281	0.206	0	0	0	0	nc
A82	C1	h2-0	DIAG	env-1.0	PS	1878.08138992653	0.318045055198432	0.272	0	0	0	0	c-Tm
A82	C1	h2-0	DIAG	env-1.0	PS	1878.08138992653	0.318045055198432	0.269	0	0	0	0	c.p-Tm
A82	C1	h2-0	DIAG	env-1.0	PS	11248.6471146898	0.55285648907398	0.54	0	0	0	0	nc-Tm
A82	C1	h2-0	DIAG	env-1.0	PS	2152.66860971967	0.446841024710205	0.393	0	0	0	0	c-ID
A82	C1	h2-0	DIAG	env-1.0	PS	2152.66860971967	0.446841024710205	0.439	0	0	0	0	c.p-ID
A82	C1	h2-0	DIAG	env-1.0	PS	13321.9138929212	0.330941082137724	0.329	0	0	0	0	nc-ID
A83	C1	h2-0	DIAG	env-1.0	PS	3840.27014665685	0.527147273925227	0.568	0	0	0	0	c
A83	C1	h2-0	DIAG	env-1.0	PS	3840.27014665685	0.527147273925227	0.576	0	0	0	0	c.p
A83	C1	h2-0	DIAG	env-1.0	PS	14066.7561208027	0.150567753923534	0.126	0	0	0	0	nc
A83	C1	h2-0	DIAG	env-1.0	PS	3049.91464771987	0.957382551203645	0.967	0	0	0	0	c-Tm
A83	C1	h2-0	DIAG	env-1.0	PS	3049.91464771987	0.957382551203645	0.965	0	0	0	0	c.p-Tm
A83	C1	h2-0	DIAG	env-1.0	PS	7688.48903214397	0.909034173132053	0.904	0	0	0	0	nc-Tm
A83	C1	h2-0	DIAG	env-1.0	PS	3710.23219668104	0.605487603986855	0.657	0	0	0	0	c-ID
A83	C1	h2-0	DIAG	env-1.0	PS	3710.23219668104	0.605487603986855	0.635	0	0	0	0	c.p-ID
A83	C1	h2-0	DIAG	env-1.0	PS	14203.8957393438	0.176226261047539	0.172	0	0	0	0	nc-ID
A84	C1	h2-0	DIAG	env-1.0	PS	95.1378903961191	0.253223327992345	0.289	0	0	1.77575137672738e-22	0	c
A84	C1	h2-0	DIAG	env-1.0	PS	95.1378903961191	0.253223327992345	0.287	0	0	1.77575137672738e-22	0	c.p
A84	C1	h2-0	DIAG	env-1.0	PS	10028.4545533581	0.0201574688328721	0.023	0	0	0	0	nc
A84	C1	h2-0	DIAG	env-1.0	PS	10.1166700624235	0.0919598102159282	0.088	0	0	0.00146934229970678	0.001	c-Tm
A84	C1	h2-0	DIAG	env-1.0	PS	10.1166700624235	0.0919598102159282	0.099	0	0	0.00146934229970678	0.003	c.p-Tm
A84	C1	h2-0	DIAG	env-1.0	PS	5670.18776074702	0.283132843142487	0.29	0	0	0	0	nc-Tm
A84	C1	h2-0	DIAG	env-1.0	PS	62.7778820167606	0.201518952479392	0.22	0	0	2.31382712180475e-15	0	c-ID
A84	C1	h2-0	DIAG	env-1.0	PS	62.7778820167606	0.201518952479392	0.221	0	0	2.31382712180475e-15	0	c.p-ID
A84	C1	h2-0	DIAG	env-1.0	PS	10701.4049135527	0.109798183828242	0.124	0	0	0	0	nc-ID
A85	C1	h2-0	DIAG	env-1.0	PS	3369.91276629979	0.888920380348797	0.915	0	0	0	0	c
A85	C1	h2-0	DIAG	env-1.0	PS	3369.91276629979	0.888920380348797	0.89	0	0	0	0	c.p
A85	C1	h2-0	DIAG	env-1.0	PS	19075.2076717672	0.0208313603750348	0.018	0	0	0	0	nc
A85	C1	h2-0	DIAG	env-1.0	PS	2838.06377946465	0.603899745518031	0.649	0	0	0	0	c-Tm
A85	C1	h2-0	DIAG	env-1.0	PS	2838.06377946465	0.603899745518031	0.667	0	0	0	0	c.p-Tm
A85	C1	h2-0	DIAG	env-1.0	PS	16080.5738812661	0.179153607652628	0.179	0	0	0	0	nc-Tm
A85	C1	h2-0	DIAG	env-1.0	PS	3186.13438475569	0.78862219378048	0.814	0	0	0	0	c-ID
A85	C1	h2-0	DIAG	env-1.0	PS	3186.13438475569	0.78862219378048	0.834	0	0	0	0	c.p-ID
A85	C1	h2-0	DIAG	env-1.0	PS	16997.4057531031	0.057596846260827	0.059	0	0	0	0	nc-ID
A86	C1	h2-0	DIAG	env-1.0	PS	595.034862976977	0.255322069860083	0.221	1.01050243990956e-292	0	2.01262687485211e-131	0	c
A86	C1	h2-0	DIAG	env-1.0	PS	595.034862976977	0.255322069860083	0.213	1.01050243990956e-292	0	2.01262687485211e-131	0	c.p
A86	C1	h2-0	DIAG	env-1.0	PS	10756.3420044634	0.00678643530457433	0.011	0	0	0	0	nc
A86	C1	h2-0	DIAG	env-1.0	PS	440.158595380735	0.419908100397169	0.39	0	0	9.99838290696112e-98	0	c-Tm
A86	C1	h2-0	DIAG	env-1.0	PS	440.158595380735	0.419908100397169	0.401	0	0	9.99838290696112e-98	0	c.p-Tm
A86	C1	h2-0	DIAG	env-1.0	PS	7637.10908068844	0.0185769618404745	0.022	0	0	0	0	nc-Tm
A86	C1	h2-0	DIAG	env-1.0	PS	537.201145732092	0.30420947824848	0.271	1.6688053938804e-308	0	7.66161374475258e-119	0	c-ID
A86	C1	h2-0	DIAG	env-1.0	PS	537.201145732092	0.30420947824848	0.264	1.6688053938804e-308	0	7.66161374475258e-119	0	c.p-ID
A86	C1	h2-0	DIAG	env-1.0	PS	8941.71342137219	0.00625808274980841	0.007	0	0	0	0	nc-ID
A87	C1	h2-0	DIAG	env-1.0	PS	989.130117413878	0.585509218240935	0.606	8.17200917950095e-49	0	4.13999147885503e-217	0	c
A87	C1	h2-0	DIAG	env-1.0	PS	989.130117413878	0.585509218240935	0.607	8.17200917950095e-49	0	4.13999147885503e-217	0	c.p
A87	C1	h2-0	DIAG	env-1.0	PS	7450.38407668315	0.762686167784461	0.788	0	0	0	0	nc
A87	C1	h2-0	DIAG	env-1.0	PS	1333.42747273507	0.830056834742151	0.853	6.08248087604039e-27	0	6.15224410978216e-292	0	c-Tm
A87	C1	h2-0	DIAG	env-1.0	PS	1333.42747273507	0.830056834742151	0.838	6.08248087604039e-27	0	6.15224410978216e-292	0	c.p-Tm
A87	C1	h2-0	DIAG	env-1.0	PS	9778.72359311417	0.367413319511714	0.381	0	0	0	0	nc-Tm
A87	C1	h2-0	DIAG	env-1.0	PS	847.068513451671	0.480518475090344	0.537	1.81287710535525e-57	0	3.15412572545643e-186	0	c-ID
A87	C1	h2-0	DIAG	env-1.0	PS	847.068513451671	0.480518475090344	0.476	1.81287710535525e-57	0	3.15412572545643e-186	0	c.p-ID
A87	C1	h2-0	DIAG	env-1.0	PS	7317.62378213913	0.560572521586469	0.578	0	0	0	0	nc-ID
A88	C1	h2-0	DIAG	env-1.0	PS	2725.1671364491	0.727469485303662	0.728	0	0	0	0	c
A88	C1	h2-0	DIAG	env-1.0	PS	2725.1671364491	0.727469485303662	0.705	0	0	0	0	c.p
A88	C1	h2-0	DIAG	env-1.0	PS	15870.8768252128	0.252196704522403	0.204	0	0	0	0	nc
A88	C1	h2-0	DIAG	env-1.0	PS	2050.48010165328	0.382676526989705	0.354	0	0	0	0	c-Tm
A88	C1	h2-0	DIAG	env-1.0	PS	2050.48010165328	0.382676526989705	0.329	0	0	0	0	c.p-Tm
A88	C1	h2-0	DIAG	env-1.0	PS	10956.0396467132	0.764137882710671	0.755	0	0	0	0	nc-Tm
A88	C1	h2-0	DIAG	env-1.0	PS	2588.85111943166	0.643311023472352	0.622	0	0	0	0	c-ID
A88	C1	h2-0	DIAG	env-1.0	PS	2588.85111943166	0.643311023472352	0.633	0	0	0	0	c.p-ID
A88	C1	h2-0	DIAG	env-1.0	PS	15295.015995187	0.348390176433005	0.31	0	0	0	0	nc-ID
A89	C1	h2-0	DIAG	env-1.0	PS	1254.19111165267	0.704516003971759	0.647	8.39365134864003e-75	0	1.01923210163694e-274	0	c
A89	C1	h2-0	DIAG	env-1.0	PS	1254.19111165267	0.704516003971759	0.685	8.39365134864003e-75	0	1.01923210163694e-274	0	c.p
A89	C1	h2-0	DIAG	env-1.0	PS	10055.1049545797	0.0845963757121664	0.099	0	0	0	0	nc
A89	C1	h2-0	DIAG	env-1.0	PS	1022.41924083599	0.915199030142287	0.899	1.04555992416221e-105	0	2.40538486168929e-224	0	c-Tm
A89	C1	h2-0	DIAG	env-1.0	PS	1022.41924083599	0.915199030142287	0.899	1.04555992416221e-105	0	2.40538486168929e-224	0	c.p-Tm
A89	C1	h2-0	DIAG	env-1.0	PS	7587.06263899043	0.422709588891189	0.455	0	0	0	0	nc-Tm
A89	C1	h2-0	DIAG	env-1.0	PS	1153.85259941518	0.788922207438033	0.752	3.79762659374391e-86	0	6.52500566120284e-253	0	c-ID
A89	C1	h2-0	DIAG	env-1.0	PS	1153.85259941518	0.788922207438033	0.767	3.79762659374391e-86	0	6.52500566120284e-253	0	c.p-ID
A89	C1	h2-0	DIAG	env-1.0	PS	9779.39928270362	0.218987144009482	0.249	0	0	0	0	nc-ID
A90	C1	h2-0	DIAG	env-1.0	PS	3640.19719177361	0.124073977066116	0.059	0	0	0	0	c
A90	C1	h2-0	DIAG	env-1.0	PS	3640.19719177361	0.124073977066116	0.078	0	0	0	0	c.p
A90	C1	h2-0	DIAG	env-1.0	PS	11771.4504911341	0.229215081534142	0.232	0	0	0	0	nc
A90	C1	h2-0	DIAG	env-1.0	PS	2686.68129682431	0.408469056145318	0.36	0	0	0	0	c-Tm
A90	C1	h2-0	DIAG	env-1.0	PS	2686.68129682431	0.408469056145318	0.312	0	0	0	0	c.p-Tm
A90	C1	h2-0	DIAG	env-1.0	PS	4172.05369514731	0.265846325156552	0.23	0	0	0	0	nc-Tm
A90	C1	h2-0	DIAG	env-1.0	PS	3460.98440022437	0.152318282986745	0.092	0	0	0	0	c-ID
A90	C1	h2-0	DIAG	env-1.0	PS	3460.98440022437	0.152318282986745	0.085	0	0	0	0	c.p-ID
A90	C1	h2-0	DIAG	env-1.0	PS	11193.9157112714	0.339822059468139	0.346	0	0	0	0	nc-ID
A91	C1	h2-0	DIAG	env-1.0	PS	1353.78982441104	0.365110338490933	0.31	1.22215814295916e-111	0	2.31269856401479e-296	0	c
A91	C1	h2-0	DIAG	env-1.0	PS	1353.78982441104	0.365110338490933	0.299	1.22215814295916e-111	0	2.31269856401479e-296	0	c.p
A91	C1	h2-0	DIAG	env-1.0	PS	10940.9760132542	0.804310710090047	0.796	0	0	0	0	nc
A91	C1	h2-0	DIAG	env-1.0	PS	1015.95314014852	0.545343940132223	0.52	1.66602351500378e-152	0	6.11864808659951e-223	0	c-Tm
A91	C1	h2-0	DIAG	env-1.0	PS	1015.95314014852	0.545343940132223	0.506	1.66602351500378e-152	0	6.11864808659951e-223	0	c.p-Tm
A91	C1	h2-0	DIAG	env-1.0	PS	10577.4429128702	0.637566904378587	0.654	0	0	0	0	nc-Tm
A91	C1	h2-0	DIAG	env-1.0	PS	1242.01226666533	0.422498716865058	0.385	2.70477094086879e-126	0	4.51846804725392e-272	0	c-ID
A91	C1	h2-0	DIAG	env-1.0	PS	1242.01226666533	0.422498716865058	0.386	2.70477094086879e-126	0	4.51846804725392e-272	0	c.p-ID
A91	C1	h2-0	DIAG	env-1.0	PS	11085.8616017965	0.74383675723614	0.748	0	0	0	0	nc-ID
A92	C1	h2-0	DIAG	env-1.0	PS	2548.668152394	0.130631681987459	0.111	0	0	0	0	c
A92	C1	h2-0	DIAG	env-1.0	PS	2548.668152394	0.130631681987459	0.115	0	0	0	0	c.p
A92	C1	h2-0	DIAG	env-1.0	PS	10684.4405500536	0.0298423398787151	0.028	0	0	0	0	nc
A92	C1	h2-0	DIAG	env-1.0	PS	2402.37386538379	0.160114039316958	0.153	0	0	0	0	c-Tm
A92	C1	h2-0	DIAG	env-1.0	PS	2402.37386538379	0.160114039316958	0.144	0	0	0	0	c.p-Tm
A92	C1	h2-0	DIAG	env-1.0	PS	10136.1202120592	0.0434333913637402	0.032	0	0	0	0	nc-Tm
A92	C1	h2-0	DIAG	env-1.0	PS	2367.22842623475	0.16411719195467	0.146	0	0	0	0	c-ID
A92	C1	h2-0	DIAG	env-1.0	PS	2367.22842623475	0.16411719195467	0.158	0	0	0	0	c.p-ID
A92	C1	h2-0	DIAG	env-1.0	PS	10593.9949168299	0.0350036980948724	0.024	0	0	0	0	nc-ID
A93	C1	h2-0	DIAG	env-1.0	PS	3296.57021988731	0.997222063579973	0.997	0	0	0	0	c
A93	C1	h2-0	DIAG	env-1.0	PS	3296.57021988731	0.997222063579973	1	0	0	0	0	c.p
A93	C1	h2-0	DIAG	env-1.0	PS	9977.48018332805	0.37551891017374	0.392	0	0	0	0	nc
A93	C1	h2-0	DIAG	env-1.0	PS	3465.2119690633	0.914378872465725	0.91	0	0	0	0	c-Tm
